Day	Gigabases
2014-11-10	1084.72856785
2014-11-11	687.6649711
2014-11-12	171.9518068
2014-11-13	144.7876234
2014-11-14	161.304046
2014-11-15	75.5595732
2014-11-17	823.87098925
2014-11-18	404.6370358
2014-11-19	59.936557
2014-11-20	107.9155314
2014-11-21	30.0590486
2014-11-22	107.9379176
2014-11-23	760.4794548
2014-11-24	613.9853274
2014-11-25	1018.3546
2014-11-26	769.1793452
2014-11-27	418.9788036
2014-11-28	3.991149
2014-11-30	37.0319916
2014-12-01	2795.1392432
2014-12-02	1838.8694505
2014-12-03	1658.1158055
2014-12-04	13.6788906
2014-12-05	142.2145248
2014-12-06	1031.9193186
2014-12-07	1616.2534106
2014-12-08	1546.3312232
2014-12-09	284.3273016
2014-12-10	606.07802995
2014-12-11	1836.2932258
2014-12-12	148.2207808
2014-12-13	31.5176472
2014-12-14	401.2242448
2014-12-15	1797.398933
2014-12-17	1869.79436245
2014-12-18	1174.72874775
2014-12-19	566.1776086
2014-12-20	780.4303882
2014-12-21	1502.4762792
2014-12-22	642.2542866
2014-12-23	628.427643
2014-12-24	2242.93079525
2014-12-25	28.7841444
2014-12-26	27.9346794
2014-12-27	348.0548574
2014-12-28	1692.692223
2014-12-29	2188.1266539
2014-12-30	1196.242641
2014-12-31	7.32412155
2015-01-02	260.2145764
2015-01-03	1182.5205644
2015-01-04	2911.9898664
2015-01-05	1704.28261385
2015-01-06	628.33348125
2015-01-08	22.45346825
2015-01-09	355.95521145
2015-01-10	132.5797692
2015-01-11	84.751129
2015-01-12	1529.9208539
2015-01-13	1892.62788765
2015-01-14	1056.1623836
2015-01-15	127.3966807
2015-01-16	190.2589719
2015-01-19	37.1913904
2015-01-22	31.5796654
2015-01-23	12.0920898
2015-01-26	23.9853198
2015-01-27	1045.03261425
2015-01-28	791.1826625
2015-01-29	55.670538
2015-01-30	101.515787886
2015-01-31	1237.4884444
2015-02-01	1734.0702961
2015-02-02	3225.278332402
2015-02-03	7386.453319828
2015-02-04	1199.96472295
2015-02-05	662.408148812
2015-02-06	240.2145182
2015-02-07	94.6817294
2015-02-09	1668.846233154
2015-02-10	1165.543095
2015-02-11	2677.138107404
2015-02-13	4082.962688128
2015-02-14	375.4891012
2015-02-15	2115.158757
2015-02-16	6640.260515636
2015-02-17	3150.311187458
2015-02-18	4493.387117678
2015-02-19	4.3428693
2015-02-20	172.4001634
2015-02-21	3315.865502992
2015-02-23	436.353910094
2015-02-24	279.8449356
2015-02-25	448.31716475
2015-02-26	1274.6427315
2015-02-27	875.42122825
2015-02-28	120.2289609
2015-03-01	1062.103721678
2015-03-02	5809.446563028
2015-03-03	4155.999977168
2015-03-04	5403.956124428
2015-03-05	1835.0859437
2015-03-06	3823.255592158
2015-03-07	474.3727836
2015-03-09	5090.200244282
2015-03-10	1682.094195066
2015-03-11	2174.851536952
2015-03-12	2677.66953673
2015-03-13	768.64019443
2015-03-14	999.2662788
2015-03-15	6038.1229182
2015-03-16	7033.841496086
2015-03-17	2394.87361487
2015-03-18	4790.333540108
2015-03-19	2827.569717677
2015-03-20	453.49007665
2015-03-21	4317.427564178
2015-03-22	985.3179402
2015-03-23	3519.977852276
2015-03-24	1236.427346854
2015-03-25	686.9749555
2015-03-26	201.61215625
2015-03-27	2133.27611519
2015-03-28	1278.8435618
2015-03-29	5127.14484665
2015-03-30	5020.435433922
2015-03-31	820.071645498
2015-04-01	703.259094828
2015-04-02	447.760003
2015-04-03	416.3284845
2015-04-04	378.6873636
2015-04-05	300.739519562
2015-04-06	2389.469455606
2015-04-07	1119.805243692
2015-04-08	507.85359115
2015-04-09	588.89713825
2015-04-10	1301.825895446
2015-04-11	2921.6100484
2015-04-12	3396.005104152
2015-04-13	4990.68213932
2015-04-14	2600.163046476
2015-04-15	279.2441703
2015-04-16	743.21110315
2015-04-17	2005.874328218
2015-04-18	977.1548306
2015-04-19	2833.116328956
2015-04-20	11748.47857547
2015-04-21	1287.550681518
2015-04-22	274.41946415
2015-04-23	1590.4399915
2015-04-24	6315.961165848
2015-04-25	2923.116492976
2015-04-26	7139.582793294
2015-04-27	7199.132803934
2015-04-28	1901.478527724
2015-04-29	81.5919452
2015-04-30	3491.919878456
2015-05-01	3386.720509068
2015-05-02	416.622415
2015-05-03	3754.770456066
2015-05-04	2632.031370686
2015-05-05	1393.639565154
2015-05-06	4480.430901678
2015-05-07	1221.383463996
2015-05-09	5209.606356236
2015-05-10	3513.377386354
2015-05-11	13285.137501136
2015-05-12	4850.616800676
2015-05-13	3053.381256262
2015-05-14	4801.712687892
2015-05-15	2192.5359456
2015-05-16	4641.799183612
2015-05-17	8631.372183572
2015-05-18	7287.920831666
2015-05-19	1884.168073536
2015-05-20	117.4390324
2015-05-21	2756.866118384
2015-05-22	1845.031043844
2015-05-23	242.572847398
2015-05-24	1277.511102452
2015-05-25	1911.979284366
2015-05-26	18143.704257362
2015-05-27	8962.178926996
2015-05-28	6982.223960568
2015-05-29	4517.899284172
2015-05-30	3810.255871806
2015-05-31	6609.30535581
2015-06-01	4072.202542282
2015-06-02	4558.99362446
2015-06-03	2421.7228262
2015-06-04	858.06207265
2015-06-05	8955.679309412
2015-06-06	1907.968913418
2015-06-07	3786.470821002
2015-06-08	4915.863287812
2015-06-09	5473.159856818
2015-06-10	1401.91721125
2015-06-11	5376.130251474
2015-06-12	2959.763910898
2015-06-14	1193.789108
2015-06-15	5579.77566054
2015-06-16	207.98400675
2015-06-17	1332.08343875
2015-06-18	584.2750261
2015-06-19	6417.992741388
2015-06-22	1017.0412876
2015-06-23	1235.690568596
2015-06-24	11.4991785
2015-06-25	2948.6504975
2015-06-26	199.099539
2015-06-27	274.3190725
2015-06-28	209.6416084
2015-06-29	10835.981800102
2015-06-30	120.4262102
2015-07-01	312.3493655
2015-07-02	1477.04584025
2015-07-03	5599.56339932
2015-07-04	1853.78918658
2015-07-05	1148.631016222
2015-07-06	1640.906976476
2015-07-07	4.4888634
2015-07-08	1961.4123225
2015-07-09	1286.9988275
2015-07-11	234.4122986
2015-07-12	3961.261757072
2015-07-13	1974.005410034
2015-07-14	614.939329994
2015-07-15	2112.5778251
2015-07-16	352.8400406
2015-07-17	267.2535735
2015-07-18	86.0809454
2015-07-19	194.193906
2015-07-20	2015.411050918
2015-07-21	1753.57175575
2015-07-22	66.48412625
2015-07-23	462.2476297
2015-07-24	277.204095
2015-07-25	3283.23541892
2015-07-26	1684.096161708
2015-07-27	2245.536106538
2015-07-28	1653.54596295
2015-07-29	251.01436375
2015-07-30	668.9069195
2015-07-31	3110.038504688
2015-08-01	1025.110410566
2015-08-02	1521.82547893
2015-08-03	4706.434295032
2015-08-04	1136.293034
2015-08-05	421.44829325
2015-08-06	7145.73871197
2015-08-07	4477.773175738
2015-08-08	963.162684122
2015-08-09	336.3739362
2015-08-10	1914.515013078
2015-08-11	1497.91358375
2015-08-12	629.1407134
2015-08-13	416.13840925
2015-08-16	1023.02057325
2015-08-17	1734.619566498
2015-08-18	1794.371615672
2015-08-19	1740.71887125
2015-08-21	293.9791458
2015-08-23	8156.117200696
2015-08-24	8945.899711046
2015-08-25	653.31819525
2015-08-26	796.92683575
2015-08-27	5544.926155848
2015-08-28	9564.959030552
2015-08-29	3815.898204738
2015-08-30	4279.101759448
2015-08-31	9231.233393448
2015-09-01	2626.9450775
2015-09-02	1369.901359002
